,time
0,0 days 00:00:00.000149
1,0 days 00:00:00.000205
2,0 days 00:00:00.000139
3,0 days 00:00:00.000136
4,0 days 00:00:00.000136
5,0 days 00:00:00.000138
6,0 days 00:00:00.000138
7,0 days 00:00:00.000138
8,0 days 00:00:00.000140
9,0 days 00:00:00.000137
