,time
0,0 days 00:00:00.000177
1,0 days 00:00:00.000172
2,0 days 00:00:00.000181
3,0 days 00:00:00.000144
4,0 days 00:00:00.000190
5,0 days 00:00:00.000157
6,0 days 00:00:00.000161
7,0 days 00:00:00.000164
8,0 days 00:00:00.000156
9,0 days 00:00:00.000177
