,time
0,0 days 00:00:29.577608
1,0 days 00:00:53.322049
2,0 days 00:01:03.517049
3,0 days 00:01:38.541166
4,0 days 00:00:52.724142
5,0 days 00:01:04.263711
6,0 days 00:00:43.588202
7,0 days 00:00:41.112930
8,0 days 00:00:52.086983
9,0 days 00:01:23.066103
