,time
0,0 days 00:02:21.844091
1,0 days 00:01:20.254251
2,0 days 00:02:15.471510
3,0 days 00:02:03.915351
4,0 days 00:01:15.839591
5,0 days 00:01:33.368893
6,0 days 00:02:33.090375
7,0 days 00:01:44.489838
8,0 days 00:01:45.970604
9,0 days 00:01:53.758888
