,time
0,0 days 00:01:13.929302
1,0 days 00:01:16.191388
2,0 days 00:00:47.050832
3,0 days 00:01:03.347564
4,0 days 00:00:50.943085
5,0 days 00:01:00.105751
6,0 days 00:00:44.785526
7,0 days 00:01:05.846682
8,0 days 00:00:42.174384
9,0 days 00:01:10.984131
