,time
0,0 days 00:00:37.745945
1,0 days 00:00:26.187503
2,0 days 00:00:47.273318
3,0 days 00:00:44.792770
4,0 days 00:00:30.071506
5,0 days 00:00:27.199218
6,0 days 00:00:28.231141
7,0 days 00:00:47.039357
8,0 days 00:00:29.471390
9,0 days 00:00:26.555431
