,time
0,0 days 00:00:00.000156
1,0 days 00:00:00.000168
2,0 days 00:00:00.000167
3,0 days 00:00:00.000162
4,0 days 00:00:00.000161
5,0 days 00:00:00.000183
6,0 days 00:00:00.000159
7,0 days 00:00:00.000171
8,0 days 00:00:00.000160
9,0 days 00:00:00.000161
