,time
0,0 days 00:00:00.000161
1,0 days 00:00:00.000187
2,0 days 00:00:00.000165
3,0 days 00:00:00.000171
4,0 days 00:00:00.000181
5,0 days 00:00:00.000176
6,0 days 00:00:00.000159
7,0 days 00:00:00.000165
8,0 days 00:00:00.000160
9,0 days 00:00:00.000187
