,time
0,0 days 00:00:00.000142
1,0 days 00:00:00.000141
2,0 days 00:00:00.000151
3,0 days 00:00:00.000141
4,0 days 00:00:00.000143
5,0 days 00:00:00.000145
6,0 days 00:00:00.000141
7,0 days 00:00:00.000144
8,0 days 00:00:00.000141
9,0 days 00:00:00.000141
