,time
0,0 days 00:00:53.025283
1,0 days 00:01:02.221563
2,0 days 00:00:42.764515
3,0 days 00:00:52.946670
4,0 days 00:00:42.241900
5,0 days 00:00:48.166135
6,0 days 00:00:30.408612
7,0 days 00:01:01.749590
8,0 days 00:00:43.367143
9,0 days 00:00:43.897805
