,time
0,0 days 00:01:22.771471
1,0 days 00:00:50.466940
2,0 days 00:01:28.121444
3,0 days 00:01:05.280265
4,0 days 00:01:06.656951
5,0 days 00:01:19.526988
6,0 days 00:01:34.412489
7,0 days 00:00:44.502983
8,0 days 00:01:17.975995
9,0 days 00:01:01.346115
