,time
0,0 days 00:00:35.532224
1,0 days 00:01:01.678204
2,0 days 00:00:38.120279
3,0 days 00:00:31.327485
4,0 days 00:00:29.005920
5,0 days 00:00:48.502203
6,0 days 00:00:26.571616
7,0 days 00:00:33.706978
8,0 days 00:00:27.614645
9,0 days 00:00:36.140543
