,time
0,0 days 00:00:00.000191
1,0 days 00:00:00.000205
2,0 days 00:00:00.000163
3,0 days 00:00:00.000171
4,0 days 00:00:00.000196
5,0 days 00:00:00.000175
6,0 days 00:00:00.000162
7,0 days 00:00:00.000206
8,0 days 00:00:00.000162
9,0 days 00:00:00.000185
