,time
0,0 days 00:00:00.000182
1,0 days 00:00:00.000195
2,0 days 00:00:00.000171
3,0 days 00:00:00.000167
4,0 days 00:00:00.000174
5,0 days 00:00:00.000168
6,0 days 00:00:00.000190
7,0 days 00:00:00.000198
8,0 days 00:00:00.000157
9,0 days 00:00:00.000151
