,time
0,0 days 00:00:57.779263
1,0 days 00:01:11.541512
2,0 days 00:01:02.600971
3,0 days 00:01:59.463667
4,0 days 00:01:21.264921
5,0 days 00:01:32.065739
6,0 days 00:00:52.898305
7,0 days 00:01:29.875912
8,0 days 00:00:48.236776
9,0 days 00:00:39.894231
