,time
0,0 days 00:00:00.000162
1,0 days 00:00:00.000163
2,0 days 00:00:00.000148
3,0 days 00:00:00.000170
4,0 days 00:00:00.000174
5,0 days 00:00:00.000166
6,0 days 00:00:00.000151
7,0 days 00:00:00.000162
8,0 days 00:00:00.000159
9,0 days 00:00:00.000154
