,time
0,0 days 00:00:45.107505
1,0 days 00:01:23.102483
2,0 days 00:01:02.736929
3,0 days 00:02:17.490266
4,0 days 00:03:05.933136
5,0 days 00:01:39.158546
6,0 days 00:01:52.360016
7,0 days 00:01:27.337075
8,0 days 00:02:34.962997
9,0 days 00:02:04.839858
