,time
0,0 days 00:01:19.887599
1,0 days 00:00:32.876444
2,0 days 00:01:00.957362
3,0 days 00:01:37.733915
4,0 days 00:00:58.250053
5,0 days 00:01:12.092406
6,0 days 00:01:17.151202
7,0 days 00:01:13.494584
8,0 days 00:00:57.972599
9,0 days 00:00:53.508802
