,time
0,0 days 00:00:00.000166
1,0 days 00:00:00.000185
2,0 days 00:00:00.000168
3,0 days 00:00:00.000156
4,0 days 00:00:00.000165
5,0 days 00:00:00.000155
6,0 days 00:00:00.000158
7,0 days 00:00:00.000153
8,0 days 00:00:00.000166
9,0 days 00:00:00.000160
