,time
0,0 days 00:03:09.465861
1,0 days 00:00:27.665609
2,0 days 00:02:34.358076
3,0 days 00:03:32.370306
4,0 days 00:03:08.761690
5,0 days 00:01:28.599173
6,0 days 00:00:58.813334
7,0 days 00:01:26.986593
8,0 days 00:01:21.528083
9,0 days 00:00:58.057564
