,time
0,0 days 00:00:35.496241
1,0 days 00:00:45.500097
2,0 days 00:00:33.460436
3,0 days 00:00:35.379199
4,0 days 00:00:29.491280
5,0 days 00:00:40.163290
6,0 days 00:00:42.096883
7,0 days 00:00:42.795383
8,0 days 00:00:44.643619
9,0 days 00:00:36.803640
