,time
0,0 days 00:01:08.673354
1,0 days 00:01:03.366359
2,0 days 00:00:57.323457
3,0 days 00:00:55.451840
4,0 days 00:01:11.372345
5,0 days 00:01:01.089077
6,0 days 00:01:04.749446
7,0 days 00:01:27.934589
8,0 days 00:01:08.670361
9,0 days 00:01:17.889613
