,time
0,0 days 00:01:04.129149
1,0 days 00:00:24.939658
2,0 days 00:00:30.330113
3,0 days 00:00:43.348279
4,0 days 00:00:43.584260
5,0 days 00:00:26.603814
6,0 days 00:00:38.264913
7,0 days 00:00:24.647277
8,0 days 00:00:45.076861
9,0 days 00:00:23.918419
