,time
0,0 days 00:00:00.000303
1,0 days 00:00:00.000169
2,0 days 00:00:00.000160
3,0 days 00:00:00.000157
4,0 days 00:00:00.000341
5,0 days 00:00:00.000160
6,0 days 00:00:00.000160
7,0 days 00:00:00.000162
8,0 days 00:00:00.000160
9,0 days 00:00:00.000159
