,time
0,0 days 00:01:23.785062
1,0 days 00:01:23.807221
2,0 days 00:00:50.518128
3,0 days 00:01:42.567375
4,0 days 00:01:31.938474
5,0 days 00:01:31.000582
6,0 days 00:01:32.279671
7,0 days 00:00:42.604156
8,0 days 00:01:18.355121
9,0 days 00:01:33.362843
