,time
0,0 days 00:02:01.144416
1,0 days 00:01:57.929364
2,0 days 00:01:41.673227
3,0 days 00:02:23.603079
4,0 days 00:02:57.095733
5,0 days 00:01:49.894480
6,0 days 00:02:11.079502
7,0 days 00:04:06.852054
8,0 days 00:01:36.598792
9,0 days 00:01:42.851681
