,time
0,0 days 00:00:29.785370
1,0 days 00:00:33.503411
2,0 days 00:01:22.364550
3,0 days 00:00:36.496852
4,0 days 00:01:05.377102
5,0 days 00:00:42.732193
6,0 days 00:00:27.966330
7,0 days 00:00:43.266135
8,0 days 00:00:42.845704
9,0 days 00:00:59.488460
