,time
0,0 days 00:01:11.998874
1,0 days 00:01:15.447201
2,0 days 00:00:35.154822
3,0 days 00:01:00.223650
4,0 days 00:00:35.237070
5,0 days 00:01:17.025230
6,0 days 00:00:30.186821
7,0 days 00:01:08.490422
8,0 days 00:01:07.614033
9,0 days 00:00:51.458280
