,time
0,0 days 00:00:00.000159
1,0 days 00:00:00.000210
2,0 days 00:00:00.000166
3,0 days 00:00:00.000154
4,0 days 00:00:00.000176
5,0 days 00:00:00.000178
6,0 days 00:00:00.000404
7,0 days 00:00:00.000163
8,0 days 00:00:00.000158
9,0 days 00:00:00.000169
