,time
0,0 days 00:00:41.784157
1,0 days 00:00:44.121798
2,0 days 00:00:45.302446
3,0 days 00:00:33.883867
4,0 days 00:00:44.862795
5,0 days 00:00:33.843285
6,0 days 00:00:34.670819
7,0 days 00:00:37.453741
8,0 days 00:00:37.524405
9,0 days 00:00:38.649023
