,time
0,0 days 00:00:00.000142
1,0 days 00:00:00.000143
2,0 days 00:00:00.000143
3,0 days 00:00:00.000142
4,0 days 00:00:00.000143
5,0 days 00:00:00.000141
6,0 days 00:00:00.000141
7,0 days 00:00:00.000143
8,0 days 00:00:00.000142
9,0 days 00:00:00.000142
