,time
0,0 days 00:00:00.000154
1,0 days 00:00:00.000141
2,0 days 00:00:00.000140
3,0 days 00:00:00.000139
4,0 days 00:00:00.000247
5,0 days 00:00:00.000148
6,0 days 00:00:00.000156
7,0 days 00:00:00.000137
8,0 days 00:00:00.000141
9,0 days 00:00:00.000140
