,time
0,0 days 00:02:30.824282
1,0 days 00:01:45.022686
2,0 days 00:02:42.385560
3,0 days 00:00:46.613405
4,0 days 00:02:15.006858
5,0 days 00:02:50.384315
6,0 days 00:02:40.440135
7,0 days 00:01:59.505664
8,0 days 00:02:08.613638
9,0 days 00:01:59.853292
