,time
0,0 days 00:01:08.513700
1,0 days 00:01:14.784930
2,0 days 00:01:03.071901
3,0 days 00:00:59.764370
4,0 days 00:00:53.530385
5,0 days 00:01:12.491752
6,0 days 00:01:01.785048
7,0 days 00:01:05.541537
8,0 days 00:01:05.063263
9,0 days 00:00:50.317197
