,time
0,0 days 00:00:00.000165
1,0 days 00:00:00.000164
2,0 days 00:00:00.000159
3,0 days 00:00:00.000206
4,0 days 00:00:00.000186
5,0 days 00:00:00.000185
6,0 days 00:00:00.000207
7,0 days 00:00:00.000171
8,0 days 00:00:00.000216
9,0 days 00:00:00.000183
