,time
0,0 days 00:00:40.084724
1,0 days 00:00:46.521990
2,0 days 00:00:59.055713
3,0 days 00:01:59.498570
4,0 days 00:00:58.107881
5,0 days 00:01:36.925983
6,0 days 00:00:48.162470
7,0 days 00:01:12.319093
8,0 days 00:00:33.131543
9,0 days 00:01:52.544056
