,time
0,0 days 00:00:00.000149
1,0 days 00:00:00.000140
2,0 days 00:00:00.000140
3,0 days 00:00:00.000141
4,0 days 00:00:00.000141
5,0 days 00:00:00.000139
6,0 days 00:00:00.000140
7,0 days 00:00:00.000140
8,0 days 00:00:00.000141
9,0 days 00:00:00.000139
