,time
0,0 days 00:00:29.799949
1,0 days 00:00:39.558081
2,0 days 00:00:32.370178
3,0 days 00:01:03.815097
4,0 days 00:00:32.459435
5,0 days 00:00:44.094871
6,0 days 00:00:34.077906
7,0 days 00:00:35.116983
8,0 days 00:00:33.172893
9,0 days 00:01:55.273581
