,time
0,0 days 00:00:56.289528
1,0 days 00:01:27.177305
2,0 days 00:00:56.995889
3,0 days 00:01:39.390128
4,0 days 00:01:22.113554
5,0 days 00:01:09.229140
6,0 days 00:01:17.635770
7,0 days 00:01:05.461014
8,0 days 00:00:59.451709
9,0 days 00:01:40.595640
