,time
0,0 days 00:01:16.798534
1,0 days 00:01:21.078090
2,0 days 00:01:03.487739
3,0 days 00:01:07.677737
4,0 days 00:01:05.782930
5,0 days 00:01:37.127219
6,0 days 00:01:09.701059
7,0 days 00:01:25.066077
8,0 days 00:01:35.272192
9,0 days 00:01:30.261750
