,time
0,0 days 00:00:00.000172
1,0 days 00:00:00.000150
2,0 days 00:00:00.000295
3,0 days 00:00:00.000166
4,0 days 00:00:00.000166
5,0 days 00:00:00.000299
6,0 days 00:00:00.000158
7,0 days 00:00:00.000299
8,0 days 00:00:00.000160
9,0 days 00:00:00.000288
