,time
0,0 days 00:00:00.000142
1,0 days 00:00:00.000144
2,0 days 00:00:00.000313
3,0 days 00:00:00.000142
4,0 days 00:00:00.000140
5,0 days 00:00:00.000143
6,0 days 00:00:00.000142
7,0 days 00:00:00.000144
8,0 days 00:00:00.000142
9,0 days 00:00:00.000142
