,time
0,0 days 00:00:00.000162
1,0 days 00:00:00.000159
2,0 days 00:00:00.000189
3,0 days 00:00:00.000170
4,0 days 00:00:00.000172
5,0 days 00:00:00.000185
6,0 days 00:00:00.000150
7,0 days 00:00:00.000185
8,0 days 00:00:00.000173
9,0 days 00:00:00.000185
