,time
0,0 days 00:00:35.353487
1,0 days 00:00:35.381704
2,0 days 00:00:28.767359
3,0 days 00:00:37.496154
4,0 days 00:00:56.356480
5,0 days 00:00:33.244765
6,0 days 00:00:35.872155
7,0 days 00:00:34.460424
8,0 days 00:00:30.708810
9,0 days 00:01:12.413378
