,time
0,0 days 00:00:00.000156
1,0 days 00:00:00.000167
2,0 days 00:00:00.000171
3,0 days 00:00:00.000169
4,0 days 00:00:00.000166
5,0 days 00:00:00.000164
6,0 days 00:00:00.000156
7,0 days 00:00:00.000149
8,0 days 00:00:00.000305
9,0 days 00:00:00.000151
