,time
0,0 days 00:00:00.000154
1,0 days 00:00:00.000169
2,0 days 00:00:00.000171
3,0 days 00:00:00.000157
4,0 days 00:00:00.000291
5,0 days 00:00:00.000163
6,0 days 00:00:00.000191
7,0 days 00:00:00.000171
8,0 days 00:00:00.000164
9,0 days 00:00:00.000176
