,time
0,0 days 00:00:52.676116
1,0 days 00:00:51.403704
2,0 days 00:00:43.971239
3,0 days 00:01:04.211644
4,0 days 00:00:53.168208
5,0 days 00:00:59.579209
6,0 days 00:00:57.398411
7,0 days 00:01:04.903443
8,0 days 00:01:09.694942
9,0 days 00:00:49.223199
