,time
0,0 days 00:00:00.000144
1,0 days 00:00:00.000146
2,0 days 00:00:00.000172
3,0 days 00:00:00.000147
4,0 days 00:00:00.000147
5,0 days 00:00:00.000145
6,0 days 00:00:00.000147
7,0 days 00:00:00.000155
8,0 days 00:00:00.000181
9,0 days 00:00:00.000144
