,time
0,0 days 00:00:51.778125
1,0 days 00:00:38.263713
2,0 days 00:01:03.553913
3,0 days 00:00:52.191965
4,0 days 00:00:53.504858
5,0 days 00:00:48.671780
6,0 days 00:00:53.171247
7,0 days 00:00:44.071818
8,0 days 00:00:49.775049
9,0 days 00:00:41.416373
