,time
0,0 days 00:02:17.891255
1,0 days 00:02:19.767947
2,0 days 00:01:34.937410
3,0 days 00:01:23.845164
4,0 days 00:01:07.287302
5,0 days 00:01:30.585673
6,0 days 00:01:06.660567
7,0 days 00:01:10.730601
8,0 days 00:01:23.565570
9,0 days 00:01:10.787604
