,time
0,0 days 00:00:38.381964
1,0 days 00:00:33.523923
2,0 days 00:00:53.045912
3,0 days 00:00:46.369343
4,0 days 00:01:24.650885
5,0 days 00:02:11.119354
6,0 days 00:00:44.770857
7,0 days 00:00:54.478350
8,0 days 00:00:48.472269
9,0 days 00:01:08.601908
