,time
0,0 days 00:01:32.170603
1,0 days 00:02:06.460562
2,0 days 00:01:01.408857
3,0 days 00:01:02.875584
4,0 days 00:01:02.581739
5,0 days 00:01:20.097926
6,0 days 00:01:18.800596
7,0 days 00:00:54.558836
8,0 days 00:00:55.722291
9,0 days 00:00:56.497235
