,time
0,0 days 00:00:00.000161
1,0 days 00:00:00.000145
2,0 days 00:00:00.000287
3,0 days 00:00:00.000162
4,0 days 00:00:00.000166
5,0 days 00:00:00.000278
6,0 days 00:00:00.000157
7,0 days 00:00:00.000176
8,0 days 00:00:00.000166
9,0 days 00:00:00.000296
