,time
0,0 days 00:00:00.000174
1,0 days 00:00:00.000158
2,0 days 00:00:00.000167
3,0 days 00:00:00.000296
4,0 days 00:00:00.000160
5,0 days 00:00:00.000172
6,0 days 00:00:00.000148
7,0 days 00:00:00.000196
8,0 days 00:00:00.000292
9,0 days 00:00:00.000145
