,time
0,0 days 00:00:34.491784
1,0 days 00:00:37.558077
2,0 days 00:00:37.617178
3,0 days 00:00:26.395987
4,0 days 00:00:35.166768
5,0 days 00:00:38.137638
6,0 days 00:00:38.597070
7,0 days 00:00:39.686013
8,0 days 00:00:41.586230
9,0 days 00:00:37.244840
