,time
0,0 days 00:00:00.000169
1,0 days 00:00:00.000167
2,0 days 00:00:00.000160
3,0 days 00:00:00.000164
4,0 days 00:00:00.000161
5,0 days 00:00:00.000179
6,0 days 00:00:00.000160
7,0 days 00:00:00.000184
8,0 days 00:00:00.000199
9,0 days 00:00:00.000176
