,time
0,0 days 00:00:00.000138
1,0 days 00:00:00.000144
2,0 days 00:00:00.000139
3,0 days 00:00:00.000140
4,0 days 00:00:00.000141
5,0 days 00:00:00.000139
6,0 days 00:00:00.000144
7,0 days 00:00:00.000142
8,0 days 00:00:00.000139
9,0 days 00:00:00.000149
