,time
0,0 days 00:01:03.688448
1,0 days 00:00:51.083763
2,0 days 00:01:15.032389
3,0 days 00:00:48.582582
4,0 days 00:00:42.601031
5,0 days 00:00:38.134272
6,0 days 00:00:58.478485
7,0 days 00:00:42.125385
8,0 days 00:01:18.081479
9,0 days 00:01:10.964003
