,time
0,0 days 00:00:00.000166
1,0 days 00:00:00.000161
2,0 days 00:00:00.000165
3,0 days 00:00:00.000158
4,0 days 00:00:00.000154
5,0 days 00:00:00.000153
6,0 days 00:00:00.000158
7,0 days 00:00:00.000158
8,0 days 00:00:00.000154
9,0 days 00:00:00.000157
