,time
0,0 days 00:02:55.414920
1,0 days 00:02:39.334345
2,0 days 00:02:26.957775
3,0 days 00:02:34.464783
4,0 days 00:02:41.487240
5,0 days 00:02:34.976123
6,0 days 00:01:39.975221
7,0 days 00:02:26.014130
8,0 days 00:03:00.041784
9,0 days 00:02:38.969966
