,time
0,0 days 00:00:54.915427
1,0 days 00:00:51.038899
2,0 days 00:01:25.494959
3,0 days 00:01:20.588074
4,0 days 00:00:59.494490
5,0 days 00:01:05.865444
6,0 days 00:00:41.568190
7,0 days 00:01:10.187208
8,0 days 00:00:50.361319
9,0 days 00:00:38.548679
