,time
0,0 days 00:00:35.141808
1,0 days 00:00:31.944817
2,0 days 00:00:48.247422
3,0 days 00:00:29.637070
4,0 days 00:01:03.877282
5,0 days 00:00:58.436459
6,0 days 00:00:29.568339
7,0 days 00:01:22.651356
8,0 days 00:01:06.690131
9,0 days 00:00:36.746961
