,time
0,0 days 00:00:00.000213
1,0 days 00:00:00.000167
2,0 days 00:00:00.000176
3,0 days 00:00:00.000162
4,0 days 00:00:00.000241
5,0 days 00:00:00.000165
6,0 days 00:00:00.000175
7,0 days 00:00:00.000174
8,0 days 00:00:00.000151
9,0 days 00:00:00.000167
