,time
0,0 days 00:00:00.000155
1,0 days 00:00:00.000164
2,0 days 00:00:00.000170
3,0 days 00:00:00.000179
4,0 days 00:00:00.000182
5,0 days 00:00:00.000158
6,0 days 00:00:00.000164
7,0 days 00:00:00.000143
8,0 days 00:00:00.000159
9,0 days 00:00:00.000150
